Id,Label,timeset,target,componentnumber,degree,clustering,triangles,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,modularity_class,Cluster
330,330,,17,0,1,0,0,11,0.168867,0.175685,0,0.000556,9,0
331,331,,6,0,1,0,0,10,0.185538,0.195193,0,0.002479,2,3
332,332,,17,0,1,0,0,11,0.166328,0.172644,0,0.000663,9,0
333,333,,10,0,2,1,1,12,0.166107,0.173904,0,0.00125,5,1
334,334,,17,0,1,0,0,10,0.214751,0.22676,0,0.014744,3,2
335,335,,6,0,25,0.373333,112,9,0.227254,0.246573,11626.848087,0.084094,2,3
336,336,,14,0,4,0,0,10,0.21086,0.223063,1085.393423,0.011349,2,3
337,337,,5,0,4,0.166667,1,10,0.219159,0.231672,15175.830284,0.007661,4,5
338,338,,6,0,2,0,0,10,0.19956,0.209348,7622,0.002049,2,3
339,339,,17,0,1,0,0,11,0.190038,0.198171,0,0.00137,9,0
340,340,,17,0,2,0,0,10,0.185141,0.193888,16.544059,0.002799,9,0
341,341,,17,0,11,0.2,11,9,0.224947,0.242733,15851.59681,0.036567,9,0
342,342,,3,0,8,0.392857,11,12,0.173065,0.181643,2398.730038,0.006766,8,4
343,343,,2,0,10,0.8,36,10,0.192665,0.200771,260.124913,0.013922,5,8
344,344,,10,0,5,0.2,2,9,0.220394,0.234496,28759.98014,0.013028,5,1
345,345,,0,0,3,1,3,10,0.207558,0.2189,0,0.010606,3,2
346,346,,3,0,13,0.282051,22,11,0.181768,0.190287,15274.565996,0.006995,8,4
347,347,,8,0,3,0.666667,2,10,0.187366,0.196021,77.220356,0.004688,4,6
348,348,,17,0,2,0,0,11,0.174121,0.18235,7622,0.001042,9,0
349,349,,10,0,16,0.691667,83,11,0.198712,0.214592,902.204227,0.055782,5,1
350,350,,6,0,2,0,0,10,0.176332,0.18372,7622,0.001189,2,3
351,351,,10,0,2,1,1,12,0.159831,0.166289,0,0.000928,5,1
352,352,,10,0,1,0,0,12,0.163373,0.169044,0,0.000528,1,1
353,353,,3,0,1,0,0,13,0.146219,0.150834,0,0.000589,8,4
354,354,,0,0,1,0,0,12,0.169276,0.176234,0,0.000798,3,2
355,355,,14,0,2,0,0,11,0.180064,0.186291,7622,0.001111,2,3
356,356,,17,0,1,0,0,10,0.195341,0.206522,0,0.003053,9,0
357,357,,16,0,1,0,0,11,0.16868,0.175353,0,0.000947,0,5
358,358,,14,0,15,0.019048,2,10,0.213517,0.227774,60071.017999,0.014584,2,3
359,359,,17,0,1,0,0,10,0.198785,0.209425,0,0.004332,9,0
360,360,,0,0,16,0.466667,56,10,0.235809,0.254673,1615.895111,0.162,3,2
361,361,,10,0,6,0.266667,4,9,0.20909,0.220278,26070.012023,0.007057,5,1
362,362,,0,0,1,0,0,10,0.191201,0.200674,0,0.002704,4,6
363,363,,6,0,3,0,0,10,0.201789,0.215539,734.895933,0.01099,2,3
364,364,,0,0,10,0.311111,14,10,0.226855,0.243154,3961.594532,0.070395,3,2
365,365,,16,0,1,0,0,10,0.167752,0.172445,0,0.000578,7,0
366,366,,3,0,3,0.333333,1,10,0.196535,0.205417,1964.602033,0.003267,8,4
367,367,,0,0,12,0.242424,16,10,0.217613,0.234566,17491.147798,0.080141,3,2
368,368,,10,0,13,0.333333,26,10,0.221226,0.236496,14130.483057,0.038521,5,1
369,369,,3,0,7,0.095238,2,10,0.203851,0.213079,22909.563279,0.004341,8,4
370,370,,10,0,9,0.583333,21,11,0.191509,0.203336,11942.275506,0.008939,5,1
371,371,,15,0,2,1,1,11,0.164836,0.172106,0,0.001735,1,1
372,372,,6,0,2,0,0,9,0.218518,0.231767,29070.254894,0.010809,5,8
373,373,,17,0,2,0,0,11,0.176132,0.183821,41.246109,0.001129,9,0
374,374,,14,0,16,0.1,12,10,0.215851,0.228965,54262.115041,0.011751,4,0
375,375,,8,0,9,0.027778,1,10,0.215394,0.228755,26311.288264,0.013947,4,6
376,376,,17,0,8,0,0,10,0.200037,0.211466,6601.64259,0.005907,9,0
377,377,,5,0,1,0,0,11,0.166176,0.171998,0,0.000457,0,5
378,378,,0,0,69,0.326087,765,9,0.251601,0.277267,59970.076593,0.590286,3,2
379,379,,6,0,3,0.333333,1,10,0.213787,0.229563,8090.464934,0.016229,9,0
380,380,,0,0,28,0.161376,61,9,0.248638,0.269537,117099.868962,0.14879,3,2
381,381,,11,0,24,0.202899,56,10,0.207152,0.220295,99094.387998,0.031079,7,7
382,382,,10,0,2,0,0,12,0.171825,0.180983,315.760045,0.001994,5,1
383,383,,17,0,4,0.166667,1,10,0.212298,0.228717,390.60084,0.017226,9,0
384,384,,14,0,1,0,0,11,0.177341,0.184503,0,0.00117,2,3
385,385,,3,0,8,0.178571,5,11,0.174783,0.182747,22681.021419,0.004084,8,4
386,386,,4,0,1,0,0,11,0.178625,0.18696,0,0.002084,3,2
387,387,,10,0,3,0.333333,1,10,0.195116,0.204969,529.91851,0.002919,1,1
388,388,,6,0,1,0,0,11,0.16571,0.172397,0,0.000718,2,3
389,389,,11,0,4,0.833333,5,11,0.18267,0.191297,168.309486,0.007196,7,7
390,390,,14,0,2,0,0,10,0.198847,0.210406,4.356916,0.00968,2,3
391,391,,6,0,2,1,1,10,0.201129,0.214749,0,0.010748,2,3
392,392,,17,0,4,0,0,10,0.208741,0.221837,3170.676975,0.006446,9,0
393,393,,3,0,5,0.3,3,11,0.199995,0.210328,13411.978647,0.005424,8,4
394,394,,3,0,2,0,0,11,0.161504,0.165904,48.348628,0.000678,8,4
395,395,,0,0,2,1,1,12,0.166488,0.172554,0,0.000851,0,5
396,396,,11,0,4,0,0,11,0.161139,0.167706,352.919127,0.003609,7,7
397,397,,8,0,8,0.75,21,10,0.212654,0.224121,57.101545,0.026621,4,6
398,398,,0,0,8,0.214286,6,10,0.212689,0.227436,5762.991669,0.029109,3,2
399,399,,0,0,5,0.1,1,10,0.214654,0.228588,14657.780038,0.021546,3,2
400,400,,0,0,9,0.138889,5,10,0.216053,0.232221,9023.337782,0.046061,3,2
401,401,,10,0,1,0,0,12,0.160003,0.166544,0,0.000521,5,1
402,402,,14,0,5,0.5,5,10,0.19396,0.204281,184.635387,0.004738,2,3
403,403,,6,0,1,0,0,11,0.172904,0.179366,0,0.000826,2,3
404,404,,0,0,1,0,0,11,0.170609,0.178082,0,0.001343,3,2
405,405,,7,0,2,0,0,11,0.193974,0.201908,910.407673,0.001751,5,1
406,406,,0,0,54,0.303983,435,10,0.244507,0.267502,46159.951523,0.437728,3,2
407,407,,10,0,11,0.309091,17,11,0.188287,0.199469,12499.931135,0.009674,5,1
408,408,,6,0,2,0,0,10,0.200854,0.214397,160.729879,0.0102,2,3
409,409,,17,0,15,0.114286,12,10,0.205766,0.219104,21784.404193,0.011949,9,0
410,410,,0,0,11,0.254545,14,10,0.208495,0.224079,736.403716,0.062384,3,2
411,411,,10,0,2,0,0,11,0.174952,0.183547,31.968296,0.001502,5,1
412,412,,3,0,2,0,0,10,0.172193,0.177662,780.294315,0.000825,8,4
413,413,,8,0,3,0.333333,1,10,0.187643,0.196135,303.104932,0.003645,4,6
414,414,,6,0,5,0.1,1,11,0.183422,0.191325,23617.403088,0.00231,0,5
415,415,,5,0,5,0.2,2,10,0.223188,0.236449,8888.888791,0.010591,0,5
416,416,,0,0,3,0,0,10,0.191206,0.203435,1143.17249,0.004893,3,2
417,417,,0,0,2,0,0,11,0.201629,0.213417,1.241891,0.019206,3,2
418,418,,15,0,25,0.42,126,9,0.233849,0.252277,60082.993587,0.126663,1,1
419,419,,10,0,1,0,0,10,0.193561,0.202897,0,0.002542,5,1
420,420,,0,0,6,0.2,3,10,0.210761,0.224836,2099.768084,0.033253,3,2
421,421,,17,0,20,0.152632,29,10,0.235191,0.253417,80709.942996,0.033262,9,0
422,422,,13,0,10,0.6,27,11,0.188927,0.197266,1702.460186,0.01044,6,9
423,423,,12,0,1,0,0,11,0.156778,0.161177,0,0.00042,8,4
424,424,,17,0,3,0.333333,1,11,0.164875,0.171206,842.926653,0.001327,0,5
425,425,,10,0,1,0,0,12,0.157211,0.163557,0,0.000494,5,1
426,426,,17,0,15,0.238095,25,10,0.228699,0.247641,21105.589564,0.039436,9,0
427,427,,0,0,37,0.366366,244,10,0.240458,0.261623,13519.098831,0.316708,3,2
428,428,,6,0,1,0,0,11,0.18285,0.190167,0,0.000752,0,5
429,429,,8,0,19,0.128655,22,10,0.210174,0.224708,26047.620494,0.025038,4,6
430,430,,11,0,1,0,0,11,0.171338,0.177367,0,0.001994,7,7
431,431,,10,0,2,1,1,10,0.179898,0.187209,0,0.001537,5,1
432,432,,15,0,2,0,0,9,0.210481,0.223079,17209.568216,0.01455,1,2
433,433,,3,0,16,0.075,9,11,0.190694,0.200661,65986.185464,0.007908,8,4
434,434,,8,0,2,0,0,10,0.178625,0.187364,100.753336,0.002488,4,6
435,435,,17,0,2,1,1,10,0.202132,0.212253,0,0.004259,9,0
436,436,,5,0,4,0,0,10,0.207169,0.215799,8041.135839,0.002779,2,3
437,437,,3,0,2,0,0,10,0.185209,0.191352,763.551137,0.000884,8,4
438,438,,2,0,12,0.439394,29,10,0.210093,0.221009,14605.014531,0.015245,5,8
439,439,,10,0,3,0.666667,2,11,0.193974,0.207029,144.127982,0.008769,5,1
440,440,,14,0,18,0.20915,32,9,0.216513,0.231827,54753.924191,0.023598,2,3
441,441,,17,0,4,0.666667,4,10,0.198733,0.208976,21.628848,0.00642,9,0
442,442,,14,0,6,0.066667,1,10,0.198723,0.210221,260.571419,0.009064,9,0
443,443,,5,0,5,0.1,1,11,0.186322,0.195005,10080.113862,0.002845,0,5
444,444,,10,0,5,0.1,1,10,0.196035,0.206245,8365.145955,0.006269,5,1
445,445,,17,0,2,0,0,11,0.181708,0.190123,534.407458,0.001749,9,0
446,446,,14,0,8,0.357143,10,9,0.210586,0.22516,316.094182,0.032553,2,3
447,447,,3,0,2,0,0,10,0.197323,0.205488,3241.309643,0.001675,8,4
448,448,,5,0,8,0.571429,16,11,0.190585,0.200833,137.45444,0.012343,0,5
449,449,,15,0,2,0,0,10,0.199832,0.212432,5778.81814,0.013936,4,0
450,450,,17,0,1,0,0,11,0.164736,0.17005,0,0.0005,9,0
451,451,,0,0,5,0.1,1,10,0.207051,0.22021,4144.050519,0.020685,3,2
452,452,,14,0,12,0.545455,36,11,0.185841,0.195621,9442.973238,0.00954,0,5
453,453,,16,0,3,0.666667,2,10,0.189556,0.197588,6.019145,0.004084,9,0
454,454,,17,0,6,0,0,11,0.205173,0.218148,31529.211655,0.006675,9,0
455,455,,10,0,1,0,0,12,0.162909,0.167688,0,0.000433,4,5
456,456,,0,0,1,0,0,10,0.171914,0.178068,0,0.000589,9,0
457,457,,0,0,1,0,0,11,0.189939,0.198962,0,0.003122,3,2
458,458,,14,0,2,1,1,10,0.181444,0.187882,0,0.001032,9,2
459,459,,0,0,1,0,0,12,0.152934,0.157278,0,0.000349,0,5
460,460,,5,0,2,0,0,12,0.165901,0.172221,7622,0.000942,0,5
461,461,,8,0,8,0.607143,17,10,0.216047,0.228797,583.390187,0.025764,4,6
462,462,,17,0,10,0.088889,4,10,0.210551,0.22467,17302.7376,0.01093,9,0
463,463,,17,0,3,0,0,10,0.20225,0.213368,2071.281933,0.005016,9,0
464,464,,17,0,14,0.054945,5,9,0.239642,0.257242,45108.768373,0.029343,9,0
465,465,,0,0,6,0.2,3,10,0.206731,0.220282,1754.398887,0.02211,3,2
466,466,,17,0,1,0,0,11,0.186386,0.194586,0,0.001863,3,2
467,467,,10,0,2,0,0,11,0.184845,0.194302,446.395256,0.002898,5,1
468,468,,0,0,10,0.333333,15,10,0.205655,0.219352,2380.316323,0.038086,3,2
469,469,,0,0,18,0.228758,35,10,0.21065,0.224261,13452.033363,0.036308,3,2
470,470,,14,0,1,0,0,10,0.200542,0.21105,0,0.004567,2,3
471,471,,8,0,30,0.393103,171,9,0.226437,0.241825,16753.258705,0.075406,4,6
472,472,,17,0,3,0,0,10,0.197651,0.20849,101.303097,0.005386,9,0
473,473,,0,0,46,0.268599,278,9,0.236409,0.257623,17031.003523,0.321849,3,2
474,474,,11,0,20,0.457895,87,10,0.202664,0.21297,18948.346206,0.032455,7,7
475,475,,10,0,2,0,0,11,0.179019,0.188899,372.991257,0.002793,5,1
476,476,,17,0,2,0,0,10,0.210603,0.222757,41.628944,0.008621,9,0
477,477,,17,0,3,0,0,12,0.155858,0.162215,7753.814048,0.001192,9,0
478,478,,17,0,5,0.3,3,10,0.197928,0.210231,361.675586,0.006845,9,0
479,479,,6,0,4,0,0,10,0.193866,0.205027,155.579185,0.006032,2,3
480,480,,5,0,4,0.5,3,11,0.180447,0.187963,527.412205,0.002913,0,5
481,481,,17,0,1,0,0,11,0.16425,0.17081,0,0.000481,9,0
482,482,,3,0,7,0.238095,5,10,0.22592,0.239028,37280.980508,0.011843,0,5
483,483,,16,0,3,0,0,10,0.196789,0.209183,11271.960964,0.005198,9,0
484,484,,17,0,29,0.270936,110,10,0.238936,0.259658,34322.451038,0.095953,9,0
485,485,,15,0,4,0.833333,5,10,0.203237,0.216602,36.749408,0.031197,1,1
486,486,,17,0,8,0.107143,3,10,0.196814,0.208939,2213.154107,0.010546,9,0
487,487,,3,0,11,0.127273,7,12,0.164836,0.172104,15548.613629,0.004324,8,4
488,488,,0,0,23,0.16996,43,9,0.231899,0.249738,25550.440539,0.086295,3,2
489,489,,14,0,1,0,0,11,0.16793,0.173666,0,0.000567,2,3
490,490,,0,0,5,1,10,10,0.198407,0.209587,0,0.010852,3,2
491,491,,0,0,1,0,0,11,0.182499,0.188494,0,0.000669,5,6
492,492,,14,0,7,0.190476,4,10,0.204381,0.216423,3740.489351,0.010679,2,3
493,493,,0,0,1,0,0,12,0.153393,0.158326,0,0.000347,3,2
494,494,,6,0,4,0.5,3,10,0.190456,0.199347,1893.049671,0.002622,2,3
495,495,,10,0,1,0,0,10,0.197764,0.206265,0,0.001915,5,1
496,496,,6,0,9,0.027778,1,11,0.198826,0.211347,8180.594283,0.0084,5,1
497,497,,8,0,1,0,0,12,0.151463,0.155647,0,0.000384,4,0
498,498,,0,0,9,0.305556,11,10,0.206496,0.221358,11079.169342,0.031543,3,2
499,499,,0,0,2,0,0,10,0.190751,0.200904,35.391027,0.004989,3,2
500,500,,0,0,8,0.25,7,10,0.20808,0.223349,2529.933877,0.035873,3,2
501,501,,11,0,4,0,0,10,0.209377,0.220682,17560.77681,0.006617,7,7
502,502,,6,0,20,0.284211,54,10,0.217738,0.23541,15622.843065,0.05429,2,3
503,503,,0,0,9,0.361111,13,10,0.204677,0.219341,195.710048,0.047018,3,2
504,504,,17,0,13,0.615385,48,10,0.232359,0.251146,1468.874944,0.066498,9,0
505,505,,10,0,8,0.5,14,11,0.205527,0.219946,6408.682948,0.013046,5,1
506,506,,10,0,2,0,0,10,0.214775,0.22448,3459.119987,0.00368,5,0
507,507,,0,0,1,0,0,11,0.165602,0.170772,0,0.000444,0,5
508,508,,17,0,10,0.2,9,10,0.236864,0.253559,25239.92377,0.029231,9,0
509,509,,10,0,1,0,0,13,0.130048,0.133655,0,0.00034,5,1
510,510,,17,0,1,0,0,11,0.180013,0.188098,0,0.001371,9,0
511,511,,16,0,1,0,0,10,0.173906,0.180877,0,0.000636,9,0
512,512,,3,0,2,0,0,10,0.179762,0.185698,553.960868,0.000985,9,4
513,513,,6,0,5,0.2,2,10,0.195436,0.204434,11296.378866,0.003027,4,0
514,514,,6,0,8,0.035714,1,9,0.220829,0.23436,18527.330799,0.010518,2,3
515,515,,17,0,6,0.066667,1,10,0.190966,0.200069,8793.216107,0.003971,9,0
516,516,,6,0,1,0,0,11,0.179894,0.188139,0,0.001466,2,3
517,517,,0,0,10,0.111111,5,10,0.227804,0.24427,28105.931381,0.04984,3,2
518,518,,17,0,7,0.142857,3,10,0.183696,0.193267,10840.42523,0.00407,9,0
519,519,,14,0,9,0.472222,17,10,0.195071,0.206104,1130.507158,0.007124,2,3
520,520,,17,0,20,0.336842,64,9,0.21967,0.234796,12463.65054,0.034049,9,0
521,521,,8,0,22,0.207792,48,9,0.213482,0.228775,27975.329277,0.039612,4,6
522,522,,5,0,8,0.5,14,10,0.211691,0.223686,5767.195039,0.010343,0,5
523,523,,4,0,1,0,0,10,0.176487,0.181797,0,0.000567,3,2
524,524,,15,0,172,0.075955,1117,9,0.24392,0.272933,558358.931106,0.418606,1,1
525,525,,0,0,4,0.333333,2,11,0.188469,0.19798,5511.287686,0.002925,3,2
526,526,,0,0,1,0,0,12,0.153374,0.158817,0,0.000436,3,2
527,527,,10,0,6,0.466667,7,11,0.202105,0.215994,703.765711,0.016515,5,1
528,528,,10,0,1,0,0,11,0.190613,0.201106,0,0.003863,5,1
529,529,,17,0,1,0,0,11,0.191225,0.20116,0,0.00228,9,0
530,530,,10,0,2,1,1,12,0.173514,0.18275,0,0.001651,5,1
531,531,,5,0,2,0,0,11,0.153201,0.158396,1113.024631,0.000725,9,0
532,532,,14,0,2,1,1,9,0.194643,0.204231,0,0.007433,2,3
533,533,,0,0,1,0,0,11,0.167395,0.174526,0,0.000926,3,2
534,534,,14,0,3,0.666667,2,10,0.219089,0.231684,128.293496,0.014319,2,3
535,535,,6,0,3,0,0,10,0.194261,0.204164,663.223242,0.002512,9,0
536,536,,0,0,2,1,1,11,0.190294,0.199738,0,0.005455,3,2
537,537,,14,0,4,0,0,10,0.187182,0.196165,16714.336075,0.005374,2,3
538,538,,8,0,29,0.440887,179,9,0.227403,0.242664,6521.691274,0.072632,4,6
539,539,,10,0,10,0.244444,11,10,0.218437,0.232545,7424.380139,0.021537,5,1
540,540,,17,0,11,0.018182,1,9,0.225659,0.23949,29486.318645,0.012565,9,0
541,541,,17,0,9,0.277778,10,10,0.202137,0.213502,2506.101499,0.010147,9,0
542,542,,14,0,3,1,3,10,0.175868,0.183786,0,0.002276,2,3
543,543,,2,0,36,0.169841,107,9,0.242354,0.25955,304059.592447,0.042642,5,8
544,544,,14,0,2,1,1,10,0.20315,0.214953,0,0.00901,2,3
545,545,,15,0,1,0,0,12,0.154365,0.15918,0,0.000354,2,3
546,546,,17,0,3,0.333333,1,10,0.195176,0.205065,2.358205,0.005087,9,0
547,547,,10,0,4,0.666667,4,11,0.188176,0.19878,47.997818,0.004875,5,1
548,548,,0,0,1,0,0,11,0.183993,0.192627,0,0.002924,3,2
549,549,,10,0,2,0,0,11,0.191629,0.202651,199.35231,0.004614,5,1
550,550,,10,0,44,0.178647,169,10,0.231646,0.253692,89815.643221,0.119091,5,1
551,551,,10,0,1,0,0,11,0.168248,0.173604,0,0.000568,5,1
552,552,,0,0,2,1,1,10,0.20744,0.219545,0,0.015467,3,2
553,553,,0,0,9,0.055556,2,10,0.209371,0.223405,13286.448812,0.029621,3,2
554,554,,6,0,1,0,0,10,0.200822,0.214244,0,0.009341,2,3
555,555,,0,0,3,1,3,11,0.178638,0.187113,0,0.003365,3,2
556,556,,5,0,1,0,0,11,0.186944,0.194895,0,0.001084,0,5
557,557,,17,0,4,1,6,10,0.199853,0.211442,0,0.012275,9,0
558,558,,17,0,5,0.1,1,10,0.203361,0.215855,1750.005536,0.006388,9,0
559,559,,0,0,4,0.5,3,10,0.215315,0.230068,6829.508211,0.033469,3,2
560,560,,10,0,3,0,0,11,0.176737,0.183481,7960.140724,0.001211,4,6
561,561,,15,0,1,0,0,10,0.190866,0.19834,0,0.001429,1,1
562,562,,3,0,5,0.1,1,11,0.174435,0.181789,6902.779209,0.002469,8,4
563,563,,14,0,7,0.428571,9,10,0.207915,0.221067,277.954703,0.023112,2,3
564,564,,3,0,1,0,0,12,0.149826,0.15402,0,0.000392,8,4
565,565,,15,0,1,0,0,11,0.185841,0.19485,0,0.007574,1,1
566,566,,3,0,17,0.117647,16,9,0.23459,0.248919,40042.815952,0.020452,4,0
567,567,,0,0,5,0.6,6,10,0.201443,0.214265,242.888665,0.013475,3,2
568,568,,0,0,1,0,0,10,0.195286,0.20472,0,0.003913,3,2
569,569,,6,0,2,0,0,10,0.199607,0.209444,681.973881,0.002376,2,3
570,570,,8,0,3,0.666667,2,10,0.198268,0.20815,12.209211,0.007314,4,6
571,571,,17,0,10,0.577778,26,11,0.176063,0.185475,7455.350113,0.008645,0,5
572,572,,10,0,3,0,0,9,0.229311,0.241701,6530.552021,0.008421,5,1
573,573,,8,0,5,0,0,10,0.189839,0.198132,10929.144943,0.002883,3,6
574,574,,17,0,3,0.666667,2,10,0.20031,0.21119,3.331982,0.008983,9,0
575,575,,3,0,4,0.333333,2,12,0.155676,0.162134,389.391973,0.002264,8,4
576,576,,17,0,3,0,0,10,0.214878,0.228457,7762.296901,0.012988,9,0
577,577,,17,0,1,0,0,12,0.153411,0.156943,0,0.000324,1,7
578,578,,6,0,1,0,0,11,0.186921,0.195092,0,0.001395,3,2
579,579,,17,0,1,0,0,11,0.1866,0.196007,0,0.001792,9,0
580,580,,16,0,1,0,0,10,0.173982,0.181677,0,0.000721,2,0
581,581,,0,0,1,0,0,11,0.177672,0.185929,0,0.001487,3,2
582,582,,8,0,13,0.307692,24,10,0.21301,0.225352,2174.882833,0.028848,4,6
583,583,,17,0,3,0.333333,1,9,0.230546,0.24223,1420.997199,0.008273,8,0
584,584,,3,0,4,0.166667,1,11,0.177003,0.184313,1935.575146,0.002387,8,4
585,585,,3,0,5,0.5,5,11,0.167933,0.174335,121.068839,0.002821,8,4
586,586,,10,0,1,0,0,12,0.16277,0.168136,0,0.000854,4,1
587,587,,16,0,1,0,0,11,0.165354,0.171362,0,0.000861,9,0
588,588,,17,0,1,0,0,10,0.204941,0.220141,0,0.01208,9,0
589,589,,0,0,1,0,0,10,0.197364,0.207291,0,0.004283,3,2
590,590,,1,0,3,0.333333,1,11,0.186738,0.194205,7622,0.00202,8,4
591,591,,8,0,7,0.380952,8,10,0.191326,0.200878,5092.380259,0.0081,4,6
592,592,,10,0,1,0,0,12,0.144567,0.148103,0,0.000364,4,2
593,593,,2,0,2,1,1,10,0.210871,0.220737,0,0.004708,5,8
594,594,,8,0,16,0.158333,19,10,0.198583,0.211792,28465.887129,0.018433,4,6
595,595,,10,0,3,0,0,11,0.18328,0.192067,623.408991,0.002115,5,1
596,596,,0,0,3,0.666667,2,12,0.171724,0.179608,24.240159,0.001894,3,2
597,597,,12,0,1,0,0,11,0.155867,0.159536,0,0.000388,8,4
598,598,,3,0,11,0.381818,21,11,0.184899,0.194867,5139.359782,0.010524,8,4
599,599,,10,0,13,0.179487,14,10,0.233949,0.25109,63021.725631,0.040691,5,1
600,600,,11,0,15,0.371429,39,9,0.206334,0.217614,41383.248877,0.023969,7,7
601,601,,3,0,5,0.2,2,10,0.18846,0.196927,7942.673107,0.00347,8,4
602,602,,3,0,14,0.098901,9,10,0.20465,0.215172,76280.814921,0.007563,8,4
603,603,,10,0,5,0.8,8,13,0.149735,0.155645,0.333333,0.002897,5,10
604,604,,8,0,1,0,0,11,0.165653,0.172219,0,0.000875,4,6
605,605,,17,0,2,0,0,10,0.201661,0.213211,260.945476,0.004471,9,0
606,606,,10,0,3,0,0,11,0.171925,0.179919,275.816164,0.001845,5,1
607,607,,8,0,13,0.230769,18,10,0.211668,0.226925,5242.621462,0.024491,4,6
608,608,,17,0,2,0,0,10,0.200168,0.211594,53.064604,0.004202,9,0
609,609,,17,0,7,0.285714,6,10,0.225379,0.242378,4912.259867,0.034455,9,0
610,610,,14,0,1,0,0,10,0.174228,0.182041,0,0.001643,2,3
611,611,,17,0,10,0.022222,1,10,0.201918,0.215051,11064.141792,0.008053,9,0
612,612,,10,0,25,0.21,63,10,0.233813,0.253265,63212.923443,0.075136,5,1
613,613,,10,0,4,0,0,9,0.232331,0.246089,29247.544541,0.011627,2,3
614,614,,15,0,5,0.9,9,10,0.200663,0.21358,4.338406,0.029548,1,1
615,615,,17,0,11,0.145455,8,9,0.218024,0.235987,19108.18581,0.02654,9,0
616,616,,17,0,1,0,0,11,0.177771,0.186816,0,0.001065,9,0
617,617,,3,0,5,0.4,4,12,0.151397,0.15702,2709.912283,0.002204,8,4
618,618,,0,0,7,0.190476,4,11,0.19233,0.202466,10465.656718,0.006178,3,2
619,619,,17,0,9,0.388889,14,10,0.222122,0.239025,4167.656211,0.034799,9,0
620,620,,15,0,1,0,0,11,0.179669,0.187464,0,0.003734,1,1
621,621,,14,0,2,1,1,10,0.196824,0.207714,0,0.00842,2,3
622,622,,12,0,2,1,1,11,0.161782,0.167053,0,0.001149,8,4
623,623,,14,0,7,0.47619,10,9,0.2154,0.230323,233.440089,0.032207,2,3
624,624,,10,0,1,0,0,11,0.186939,0.196627,0,0.003723,5,1
625,625,,17,0,3,0,0,10,0.196257,0.204628,2763.336786,0.002038,9,0
626,626,,6,0,1,0,0,10,0.189184,0.199395,0,0.00357,2,3
627,627,,10,0,2,0,0,10,0.206513,0.216993,10309.487166,0.005072,4,6
628,628,,17,0,6,0.2,3,10,0.219392,0.23339,9423.765512,0.011901,9,0
629,629,,0,0,2,0,0,11,0.194128,0.203961,107.602977,0.005771,3,2
630,630,,17,0,22,0.038961,9,10,0.223522,0.240529,95082.332097,0.027011,9,0
631,631,,14,0,2,0,0,11,0.192252,0.201825,84.269122,0.001989,2,3
632,632,,3,0,5,0,0,11,0.177234,0.184069,6807.013689,0.002318,8,4
633,633,,6,0,9,0.111111,4,10,0.230372,0.248398,34051.236441,0.039113,2,3
634,634,,17,0,10,0.133333,6,9,0.210203,0.222444,27353.056222,0.00896,9,0
635,635,,6,0,6,0.2,3,10,0.195954,0.205143,20582.714039,0.004603,2,3
636,636,,8,0,2,1,1,10,0.190442,0.199456,0,0.0047,4,6
637,637,,6,0,4,0.833333,5,11,0.187431,0.195585,15.95855,0.002464,3,2
638,638,,17,0,3,0.666667,2,10,0.215711,0.22893,96.447072,0.012658,9,0
639,639,,0,0,4,0.333333,2,10,0.211927,0.224176,1723.491036,0.008969,3,2
640,640,,15,0,21,0.352381,74,10,0.218876,0.235227,4844.88075,0.082664,1,1
641,641,,13,0,14,0.373626,34,11,0.173514,0.181923,16968.16139,0.011928,6,9
642,642,,6,0,5,0.4,4,10,0.199974,0.212237,477.693334,0.011824,9,0
643,643,,17,0,8,0.142857,4,9,0.217217,0.230277,5270.654281,0.014309,9,0
644,644,,17,0,2,0,0,11,0.153932,0.158278,1911.885243,0.000722,9,4
645,645,,10,0,60,0.185311,328,10,0.247187,0.27268,341500.060772,0.185321,5,1
646,646,,10,0,6,0,0,11,0.20001,0.211523,9303.446579,0.004441,5,1
647,647,,14,0,27,0.22792,80,9,0.229851,0.247925,42819.303122,0.079956,2,3
648,648,,10,0,2,0,0,11,0.199843,0.210217,118.915109,0.004274,5,1
649,649,,10,0,3,0.333333,1,10,0.209107,0.218903,1874.344873,0.00429,4,0
650,650,,0,0,5,0.1,1,10,0.196479,0.207195,7660.643274,0.009585,3,2
651,651,,6,0,7,0.047619,1,11,0.194638,0.204942,15838.207442,0.003767,0,5
652,652,,8,0,7,0.047619,1,10,0.204793,0.217151,8554.045739,0.011412,4,6
653,653,,6,0,1,0,0,11,0.157944,0.163524,0,0.000346,2,3
654,654,,10,0,7,0.047619,1,10,0.212127,0.22285,14709.302211,0.00756,5,1
655,655,,17,0,2,0,0,10,0.196004,0.206819,243.750507,0.00357,9,0
656,656,,3,0,1,0,0,11,0.168673,0.173429,0,0.000517,8,4
657,657,,0,0,1,0,0,11,0.182111,0.190806,0,0.003135,3,2
658,658,,3,0,1,0,0,12,0.160521,0.167524,0,0.000643,5,1
659,659,,0,0,9,0.055556,2,10,0.213997,0.227149,14085.904457,0.011248,3,2
660,660,,17,0,8,0.142857,4,9,0.216575,0.233485,15948.054967,0.020359,9,0
661,661,,8,0,16,0.675,81,9,0.220038,0.233601,405.32651,0.047087,4,6
